Route_ID,longitude,latitude,distance,place_id,poi,subSubLocality,subLocality,locality,city,subDistrict,district,state,poplrName,address,tel,email,website,e_lng,e_lat,category,brand_code
29,77.456808,28.10375,62856,BEPHBC,Adani Gas CNG Station,,,,,Palwal,Palwal District,Haryana,,"Indian Oil Petrol Pump, Aligarh Road, Village Chandhaat, Palwal, Palwal District, Haryana, 121102",,,www.adanigas.com,77.456848,28.10379,TRNCNG,B81120934
29,77.462593,28.101862,63456,MSBB5A,Adani Gas CNG Station,,,,,Palwal,Palwal District,Haryana,,"Indian Oil Petrol Pump, Rahimpur, Aligarh Road, Palwal, Palwal District, Haryana, 121102",,,www.adanigas.com,77.462487,28.101795,TRNCNG,B81120934
29,77.587284,28.039241,77528,WZN09O,IndianOil-Adani Gas Pvt Ltd CNG Station,,,,,Khair,Aligarh District,Uttar Pradesh,IOAG CNG Station,"Indian Oil Petrol Pump, Near Tappal Cut, Aligarh-Palwal Road, Tappal, Khair, Aligarh District, Uttar Pradesh, 202165",,,ioagpl.com,77.587502,28.039264,TRNCNG,B81121088
29,77.74178,27.61289,118568,QJQ4VL,GAIL Gas CNG Station,,,,,Mat,Mathura District,Uttar Pradesh,,"Indian Oil Petrol Pump, Village Bheem Banger, Tehsil Maant, 100 Kmks Rhs Noida To Agra, Mat, Mathura District, Uttar Pradesh, 281202",,,gailgas.com,77.742116,27.612728,TRNCNG,B81121076
29,77.755142,27.549749,124553,QJQ2WY,GAIL Gas CNG Station,,,,,Mat,Mathura District,Uttar Pradesh,,"Indian Oil Petrol Pump, Village Dhaku, Tehsil Manth, 107 Kms Lhs Noida To Agra, Mat, Mathura District, Uttar Pradesh, 281204",,,gailgas.com,77.75492,27.549584,TRNCNG,B81121076
29,78.12303,27.22563,175687,2A9V3P,Green Gas Limited CNG Station,,,,,Etmadpur,Agra District,Uttar Pradesh,GGL CNG Station,"Indian Oil Petrol Pump, Kuberpur, NH 2, Etmadpur, Agra District, Uttar Pradesh, 282006",,,www.gglonline.net,78.122936,27.225198,TRNCNG,B81121077
29,79.046827,26.95834,264024,BEQPZ8,Torrent Gas CNG Station,,,,,Saifai,Etawah District,Uttar Pradesh,,"Barauli Kala, Agra Lucknow Expressway, Saifai, Etawah District, Uttar Pradesh, 206130",,,www.torrentgas.com,79.04688,26.958453,TRNCNG,B81121092
29,81.371647,23.301376,720022,8FAZ5T,Bharat Petroleum CNG Station,,,Bhatnagar,Shahdol,Sohagpur,Shahdol District,Madhya Pradesh,,"Bharat Petroleum Petrol Pump, Near New Bus Stand, Balpurawa, Shahdol, Madhya Pradesh, 484001",,,,81.37143,23.301593,TRNCNG,
3,77.408439,12.816044,4154,SJH681,Maharashtra Natural Gas Ltd CNG Station,,,,Bidadi Industrial Area,Ramanagara,Ramanagara District,Karnataka,MNGL CNG Station,"Bangalore Mysore Highway Bidadi, Tehsil Kudal, Vasco, Bidadi Industrial Area, Karnataka, 562109",,,www.mngl.in,77.408252,12.816381,TRNCNG,B81121080
3,77.414498,12.833313,5782,WIMIHN,Maharashtra Natural Gas Ltd CNG Station,,,,,Ramanagara,Ramanagara District,Karnataka,MNGL CNG Station,"Ramanagara, Ramanagara District, Karnataka, 562109",,,,77.41448,12.833354,TRNCNG,B81121080
3,77.439101,12.870487,9923,F4MK4G,GAIL Gas CNG Station,,Kumbalgudu Industrial Area Phase 1,Kumbalagodu,Bengaluru,Bengaluru South,Bengaluru Urban District,Karnataka,,"HP Petrol Pump, Sy No 50/2, NH 275, Kumbalgodu, Bengaluru, Karnataka, 560074",,,gailgas.com,77.438899,12.870779,TRNCNG,B81121076
3,77.464658,12.898521,13620,QJPHSB,GAIL Gas CNG Station,,,Venkatapura South Taluka,Bengaluru,Bengaluru South,Bengaluru Urban District,Karnataka,,"HP Petrol Pump, Survey No 232, Mysore Road, Kengeri, Bengaluru, Karnataka, 560060",,,gailgas.com,77.464612,12.898705,TRNCNG,B81121076
3,77.493867,12.94304,19371,WIII77,GAIL Gas CNG Station,,Jagajyothi Layout,Jnana Bharathi,Bengaluru,Bengaluru North,Bengaluru Urban District,Karnataka,,"8th Cross Road, Jagajyothi Layout, Jnana Bharathi, Bengaluru, Karnataka, 560056",,,,77.493973,12.943139,TRNCNG,B81121076
3,77.521357,12.991674,25518,O4JNVU,GAIL Gas CNG Station,Sannaki Bayalu,Vrushabhavathi Nagar,Kamakshipalya,Bengaluru,Bengaluru North,Bengaluru Urban District,Karnataka,,"Sannaki Bayalu, Vrushabhavathi Nagar, Kamakshipalya, Bengaluru, Karnataka, 560079",,,gailgas.com,77.521271,12.991715,TRNCNG,B81121076
3,77.536023,13.028846,29940,F4MHUN,GAIL Gas CNG Station,,Yeshwanthpur Suburb Stage 2,Yeshwanthpur,Bengaluru,Bengaluru North,Bengaluru Urban District,Karnataka,,"Reliance Petrol Pump, No 17/A/1, Gorugundapalya, Yeshwantpur, Bengaluru, Karnataka, 560022",,,gailgas.com,77.536033,13.028819,TRNCNG,B81121076
3,77.556731,13.043134,32328,QJQJOQ,GAIL Gas CNG Station,,,Gokula,Bengaluru,Bengaluru North,Bengaluru Urban District,Karnataka,,"Indian Oil Petrol Pump, Gokula Post, Mathikere, Bengaluru, Karnataka, 560054",,,gailgas.com,77.556812,13.043104,TRNCNG,B81121076
3,77.598998,13.097153,39767,F4MS3O,GAIL Gas CNG Station,,,Nehru Nagar,Bengaluru,Bengaluru North,Bengaluru Urban District,Karnataka,,"Khata No 172/167/521/433 and 161/157/512/428, Nehru Nagar, Yelahanka, Bengaluru, Karnataka, 560064",,,gailgas.com,77.598783,13.097246,TRNCNG,B81121076
3,77.602719,13.103861,40614,QJQIT7,GAIL Gas CNG Station,,,Kogilu,Bengaluru,Bengaluru North,Bengaluru Urban District,Karnataka,,"Indian Oil Petrol Pump, Kogilu Crossing, Bengaluru, Karnataka, 560064",,,gailgas.com,77.602731,13.10391,TRNCNG,B81121076
3,77.617971,13.140567,44993,K8JKU1,GAIL Gas CNG Station,,Bharthi Nagar,Hunasamaranahalli,Bengaluru,Yelahanka,Bengaluru Urban District,Karnataka,,"Indian Oil Petrol Pump, Survey No 7/1, Hunsamaranehalli Village, Jala Hobli, Bengaluru, Karnataka, 562157",,,gailgas.com,77.617715,13.140757,TRNCNG,B81121076
3,77.629248,13.165359,48002,F4MHWZ,GAIL Gas CNG Station,,,Kadigenahalli,Bengaluru,Yelahanka,Bengaluru Urban District,Karnataka,,"Reliance Petrol Pump, Sy No 10/2, Kadiganahalli Village, Bettalspur, Jala, Hubli, Bengaluru, Karnataka, 562157",,,gailgas.com,77.629434,13.165222,TRNCNG,B81121076
3,77.61248,14.16281,154837,2PHZ2T,AGandP Pratham CNG Station,,,Industrial Park Ammavaripalli,Industrial Park Ammavaripalli,Penukonda,Sri Sathyasai District,Andhra Pradesh,,"SY NO 605/3D, 605/3E, Penugonda, Opp Kia Motors, NH 44, Road, Erramanchi Village, Penukonda, Industrial Park Ammavaripalli, Andhra Pradesh, 515164",,,,77.612254,14.162402,TRNCNG,B81121227
3,77.632127,14.210196,160345,IY8POE,AGandP Pratham CNG Station,,,,,Penukonda,Sri Sathyasai District,Andhra Pradesh,,"Survey No 605/3D, 605/3E, NH 44 Road, Erramanchi Village, Penukonda, Sri Sathyasai District, Andhra Pradesh, 515164",,,agppratham.com,77.632205,14.210169,TRNCNG,B81121227
3,77.62803,14.2908,169166,AK5089,AGandP Pratham CNG Station,,,,,Chennekothapalle,Sri Sathyasai District,Andhra Pradesh,,"HP Petrol Pump, Survey No 93, 123, Yerrampalli Village, Taluka Chennekothapalle, Chennekothapalle, Sri Sathyasai District, Andhra Pradesh, 515101",,,,77.627929,14.290882,TRNCNG,B81121227
3,77.583699,14.689801,212794,JGQI4U,AGandP Pratham CNG Station,,,Syndicate Nagar,Ananthapuramu,Anantapur,Ananthapuramu District,Andhra Pradesh,,"Bharat Petroleum Petrol Pump, National Highway, Janashakthi Nagar, Ananthapuramu, Andhra Pradesh, 515004",,,agppratham.com,77.58371,14.689794,TRNCNG,B81121227
3,77.630491,15.058289,254047,JGQIM5,AGandP Pratham CNG Station,,,,,Peddavadugur,Ananthapuramu District,Andhra Pradesh,,"Bharat Petroleum Petrol Pump, National Highway, Ramarajupalle, Peddavadugur, Ananthapuramu District, Andhra Pradesh, 515401",,,agppratham.com,77.630046,15.058458,TRNCNG,B81121227
3,78.13869,16.78921,452103,WII73B,MeghaGas CNG Station,,,,,Jadcherla,Mahabubnagar District,Telangana,,"NH-44 Macharam Village, Jadcherla, Mahabubnagar District, Telangana, 509302",,,,78.138719,16.789207,TRNCNG,B81121089
3,78.19782,17.02111,478589,RUNXMX,MeghaGas CNG Station,,,,,Farooqnagar,Rangareddy District,Telangana,,"Bharat Petroleum Petrol Pump, Chilakamarri, Farooqnagar, Rangareddy District, Telangana, 509202",,,www.meghagas.com,78.197526,17.021342,TRNCNG,B81121089
3,78.210921,17.055187,482565,1L4679,MeghaGas CNG Station,,,,,Farooqnagar,Rangareddy District,Telangana,,"Farooqnagar, Rangareddy District, Telangana, 509216",,,www.meghagas.com,78.210974,17.055127,TRNCNG,B81121089
3,78.2321,17.083168,486028,RUO1VZ,MeghaGas CNG Station,,,,,Nandigama,Rangareddy District,Telangana,,"Nandigama, Rangareddy District, Telangana, 509228",,,www.meghagas.com,78.232466,17.083095,TRNCNG,B81121089
3,78.292501,17.155719,495145,J2GM6P,MeghaGas CNG Station,,,,,Kothur,Rangareddy District,Telangana,,"Indian Oil Petrol Pump, Thimmapur, Kothur, Rangareddy District, Telangana, 509325",,,,78.292768,17.155407,TRNCNG,B81121089
3,78.489942,17.604901,548281,XREJM1,Bhagyanagar Gas Limited CNG Station,,,Kandlakoya,Hyderabad,Medchal,Medchal Malkajgiri District,Telangana,BGL CNG Station,"Hp Petrol Pump, NH 7, Nizamabad - Hyderabad Road, Medchal, Sethariguda, Hyderabad, Telangana, 501401",,,www.bglgas.com,78.490001,17.604882,TRNCNG,B81121083
3,78.486999,17.633673,551344,DLBNI7,Bhagyanagar Gas Limited CNG Station,,,Medchal,Hyderabad,Medchal,Medchal Malkajgiri District,Telangana,BGL CNG Station,"TSRTC Bus Depot, Medchal, Hyderabad, Telangana, 501401",,,www.bglgas.com,78.486953,17.633431,TRNCNG,B81121083
3,78.485633,17.642827,552309,2RBOGN,Bhagyanagar Gas Limited CNG Station,,,Medchal,Hyderabad,Medchal,Medchal Malkajgiri District,Telangana,BGL CNG Station,"Survey No 296, 296/P, Medchal-Pudur-Shamirpet Road, Rajabollaram, Hyderabad, Telangana, 501401",,,,78.485499,17.643021,TRNCNG,B81121083
3,78.4615,17.9149,581432,4IL8OB,Torrent Gas CNG Station,,,,,Masaipet,Medak District,Telangana,,"Bharat Petroleum Petrol Pump, Near Punjabi Dhaba, Hyderabad Nizamabad Road, NH 44, Taluka Yeldhurthy, Medak, Masaipet, Medak District, Telangana, 502335",,,www.torrentgas.com,78.461972,17.914612,TRNCNG,B81121092
3,78.307107,18.349368,626192,AK403J,Maharashtra Natural Gas Ltd CNG Station,,,,,Kamareddy,Kamareddy District,Telangana,MNGL CNG Station,"Kamareddy, Kamareddy District, Telangana, 503112",,,,78.307259,18.349369,TRNCNG,B81121080
30,77.330721,28.121248,51194,BYW0NK,Adani Gas CNG Station,,,Phool Vihar,Palwal,Palwal,Palwal District,Haryana,,"Phool Vihar, Palwal, Haryana, 121102",,,www.adanigas.com,77.330778,28.121244,TRNCNG,B81120934
30,77.33242,28.114206,51759,QMQG4R,Adani Gas CNG Station,,,Camp Colony,Palwal,Palwal,Palwal District,Haryana,,"Bharat Petroleum Petrol Pump, Panchvati Colony, NH 2, Palwal, Haryana, 121102",,,www.adanigas.com,77.332106,28.114164,TRNCNG,B81120934
30,77.36832,28.14437,53074,MSBAXP,Adani Gas CNG Station,,,Kithwan,Palwal,Palwal,Palwal District,Haryana,,"HP Petrol Pump, Shyam Nagar, SH 22, Aligarh Palwal Road, Palwal, Haryana, 121102",,,www.adanigas.com,77.368305,28.144335,TRNCNG,B81120934
30,77.456808,28.10375,62856,BEPHBC,Adani Gas CNG Station,,,,,Palwal,Palwal District,Haryana,,"Indian Oil Petrol Pump, Aligarh Road, Village Chandhaat, Palwal, Palwal District, Haryana, 121102",,,www.adanigas.com,77.456848,28.10379,TRNCNG,B81120934
30,77.462593,28.101862,63456,MSBB5A,Adani Gas CNG Station,,,,,Palwal,Palwal District,Haryana,,"Indian Oil Petrol Pump, Rahimpur, Aligarh Road, Palwal, Palwal District, Haryana, 121102",,,www.adanigas.com,77.462487,28.101795,TRNCNG,B81120934
30,77.587284,28.039241,77528,WZN09O,IndianOil-Adani Gas Pvt Ltd CNG Station,,,,,Khair,Aligarh District,Uttar Pradesh,IOAG CNG Station,"Indian Oil Petrol Pump, Near Tappal Cut, Aligarh-Palwal Road, Tappal, Khair, Aligarh District, Uttar Pradesh, 202165",,,ioagpl.com,77.587502,28.039264,TRNCNG,B81121088
30,77.74178,27.61289,118568,QJQ4VL,GAIL Gas CNG Station,,,,,Mat,Mathura District,Uttar Pradesh,,"Indian Oil Petrol Pump, Village Bheem Banger, Tehsil Maant, 100 Kmks Rhs Noida To Agra, Mat, Mathura District, Uttar Pradesh, 281202",,,gailgas.com,77.742116,27.612728,TRNCNG,B81121076
30,77.755142,27.549749,124553,QJQ2WY,GAIL Gas CNG Station,,,,,Mat,Mathura District,Uttar Pradesh,,"Indian Oil Petrol Pump, Village Dhaku, Tehsil Manth, 107 Kms Lhs Noida To Agra, Mat, Mathura District, Uttar Pradesh, 281204",,,gailgas.com,77.75492,27.549584,TRNCNG,B81121076
30,78.12303,27.22563,175687,2A9V3P,Green Gas Limited CNG Station,,,,,Etmadpur,Agra District,Uttar Pradesh,GGL CNG Station,"Indian Oil Petrol Pump, Kuberpur, NH 2, Etmadpur, Agra District, Uttar Pradesh, 282006",,,www.gglonline.net,78.122936,27.225198,TRNCNG,B81121077
30,79.046827,26.95834,264024,BEQPZ8,Torrent Gas CNG Station,,,,,Saifai,Etawah District,Uttar Pradesh,,"Barauli Kala, Agra Lucknow Expressway, Saifai, Etawah District, Uttar Pradesh, 206130",,,www.torrentgas.com,79.04688,26.958453,TRNCNG,B81121092
31,75.744094,25.299243,359758,RTPDQU,Adani Gas CNG Station,,,,,Talera,Bundi District,Rajasthan,,"Bharat Petroleum Petrol Pump, Khedla, Near Dhanwa Resort, Kota Bundi Road, Talera, Bundi District, Rajasthan, 323021",,,www.adanigas.com,75.74344,25.299233,TRNCNG,B81120934
31,75.951696,24.941812,392307,IYX0NW,Torrent Gas CNG Station,,,,,Ladpura,Kota District,Rajasthan,,"Indian Oil Petrol Pump, NH 52, Bypass Road, Mandana, Ladpura, Kota District, Rajasthan, 325003",,,www.torrentgas.com,75.951673,24.941828,TRNCNG,B81121092
32,76.881995,28.30808,6802,9VJHVF,Haryana City Gas CNG Station,,,,,Manesar,Gurugram District,Haryana,HCG CNG Station,"Indian Oil Petrol Pump, Western Peripheral Express, Binola, Manesar, Gurugram District, Haryana, 122413",,,,76.88194,28.308389,TRNCNG,B81121078
32,76.841985,28.273707,11579,BEQ85F,Indraprastha Gas Limited CNG Station,,,,,Farrukhnagar,Gurugram District,Haryana,IGL CNG Station,"NH 8 Rathiawas, Tehsil Manesar, Farrukhnagar, Gurugram District, Haryana, 122413",,,www.iglonline.net,76.841907,28.273733,TRNCNG,B81120933
32,76.840133,28.27282,11743,AK4ICN,Indraprastha Gas Limited CNG Station,,,,,Farrukhnagar,Gurugram District,Haryana,IGL CNG Station,"HP Petrol Pump, Delhi Jaipur Highway, 63 Km Stone Bhora Kalan, Farrukhnagar, Gurugram District, Haryana, 122413",,,,76.840081,28.273008,TRNCNG,B81120933
32,76.837454,28.271246,12013,WILKM4,Indraprastha Gas Limited CNG Station,,,,,Manesar,Gurugram District,Haryana,IGL CNG Station,"Indian Oil Petrol Pump, 63.5 KM Stone, NH 8, Sidhrawali, Manesar, Gurugram District, Haryana, 122413",,,,76.837446,28.271268,TRNCNG,B81120933
32,76.801418,28.227705,17934,0AL8QG,Indraprastha Gas Limited CNG Station,,,,Dharuhera,Dharuhera,Rewari District,Haryana,IGL CNG Station,"Bharat Petroleum Petrol Pump, NH 8, Malpura, Delhi Jaipur Highway, Rewari, Dharuhera, Haryana, 123110",,,www.iglonline.net,76.801525,28.227672,TRNCNG,B81120933
32,76.796921,28.221446,18757,BEPSBM,Indraprastha Gas Limited CNG Station,,,,Dharuhera,Dharuhera,Rewari District,Haryana,IGL CNG Station,"Dharuhera, Haryana, 123110",,,www.iglonline.net,76.796931,28.221378,TRNCNG,B81120933
32,76.772839,28.203945,21633,UNNH3F,Indraprastha Gas Limited CNG Station,,,Kamla Nagar,Dharuhera,Dharuhera,Rewari District,Haryana,IGL CNG Station,"HP Petrol Pump, M-Station-74, Delhi Jaipur Highway, District Rewari, Dharuheda, Dharuhera, Haryana, 123106",,,,76.773097,28.204097,TRNCNG,B81120933
32,76.56747,28.078057,45217,BEPTQ3,Indraprastha Gas Limited CNG Station,,,,Bawal,Bawal,Rewari District,Haryana,IGL CNG Station,"Bawal, Haryana, 123501",,,www.iglonline.net,76.567654,28.078353,TRNCNG,B81120933
32,76.535111,28.056229,49174,WILLKY,Indraprastha Gas Limited CNG Station,,,,Bawal,Bawal,Rewari District,Haryana,IGL CNG Station,"Bawal, Haryana, 123501",,,,76.535099,28.056246,TRNCNG,B81120933
32,76.521403,28.048217,50756,BEPTVI,Indraprastha Gas Limited CNG Station,,,,,Bawal,Rewari District,Haryana,IGL CNG Station,"Bawal, Rewari District, Haryana, 123501",,,www.iglonline.net,76.52142,28.04819,TRNCNG,B81120933
32,76.518973,28.045279,51156,BEPU3W,Indraprastha Gas Limited CNG Station,,,,,Bawal,Rewari District,Haryana,IGL CNG Station,"Bharat Petroleum Petrol Pump, Jaisinghpur Khera, Rewari, Bawal, Rewari District, Haryana, 123501",,,www.iglonline.net,76.518889,28.045724,TRNCNG,B81120933
32,76.406889,27.982125,63971,0AL8YS,Rajasthan State Gas Limited CNG Station,,,New Industrial Complex,RIICO Industrial Area Neemrana,Neemrana,Kotputli Behror District,Rajasthan,RSGL CNG Station,"Plot No 141, NH 8, Delhi Jaipur Expressway, Near Abhishek, Block C, Industrial Area, Japanese Zone, RIICO Industrial Area Neemrana, Rajasthan, 301705",,,rsgl.rajasthan.gov.in,76.406888,27.982162,TRNCNG,B81121090
32,76.406807,27.982045,63983,SJHQIV,Torrent Gas CNG Station,,,New Industrial Complex,RIICO Industrial Area Neemrana,Neemrana,Kotputli Behror District,Rajasthan,,"NH 8, Delhi-Jaipur Highway, Near Abhishek Hotel Alwar, RIICO Industrial Area Neemrana, Rajasthan, 301705",,,www.torrentgas.com,76.406759,27.982059,TRNCNG,B81121092
32,76.380455,27.965709,67120,XIP55I,Torrent Gas CNG Station,,,New Industrial Complex,RIICO Industrial Area Neemrana,Neemrana,Kotputli Behror District,Rajasthan,,"Indian Oil Petrol Pump, NH 8, Near Japanese Zone, Neemrana Road, Behror, RIICO Industrial Area Neemrana, Rajasthan, 301705",,,www.torrentgas.com,76.380411,27.965889,TRNCNG,B81121092
32,76.224789,27.765854,93577,SJHRU4,Torrent Gas CNG Station,,,,,Kotputli,Kotputli Behror District,Rajasthan,,"IOCL Station, Nh 8, Sangtera, Kothputli, Kotputli, Kotputli Behror District, Rajasthan, 303108",,,www.torrentgas.com,76.224822,27.765792,TRNCNG,B81121092
32,76.132537,27.644342,109640,ZKU9QQ,Torrent Gas CNG Station,,,,,Kotputli,Kotputli Behror District,Rajasthan,,"IOCL Station, Near Sagarpada RTO Berrial, Sagarpada, Dholpur, Kotputli, Kotputli Behror District, Rajasthan, 303115",,,www.torrentgas.com,76.132455,27.644439,TRNCNG,B81121092
32,76.074009,27.572016,119471,SJHSQ9,Torrent Gas CNG Station,,,,,Pavta,Kotputli Behror District,Rajasthan,,"HPCL Station, Jaipur Road, Heer Ki Bawadi, Paota, Pavta, Kotputli Behror District, Rajasthan, 303106",,,www.torrentgas.com,76.074006,27.57202,TRNCNG,B81121092
32,76.050735,27.487106,128111,SJHSCZ,Torrent Gas CNG Station,,,,,Viratnagar,Kotputli Behror District,Rajasthan,,"IOCL Station, Nh 48, Antela, Viratnagar, Kotputli Behror District, Rajasthan, 303119",,,www.torrentgas.com,76.050988,27.486922,TRNCNG,B81121092
32,75.9488,27.2774,152633,SJHR58,Torrent Gas CNG Station,,,,,Shahpura,Jaipur Rural District,Rajasthan,,"IOCL Station, Nh 48, Nawalpura, Shahpura, Jaipur Rural District, Rajasthan, 303104",,,www.torrentgas.com,75.948604,27.277666,TRNCNG,B81121092
32,75.931237,27.223936,158437,6UNKBM,Torrent Gas CNG Station,,,,,Amber,Jaipur District,Rajasthan,,"Bharat Petroleum Petrol Pump, Sunderpura, Near Chandwaji, Ajmer Delhi Road, NH 48, Amber, Jaipur District, Rajasthan, 303104",,,www.torrentgas.com,75.931152,27.223842,TRNCNG,B81121092
32,75.652514,26.854178,207927,ZKUALG,Torrent Gas CNG Station,,,Ramchandpura,Jaipur,Sanganer,Jaipur District,Rajasthan,,"IOCL Station, Ramchandpura, Besides Shivam Resort And Hotel, Jaipur-Ajmer road, Jaipur, Rajasthan, 302026",,,www.torrentgas.com,75.652529,26.854292,TRNCNG,B81121092
32,75.300252,26.728476,240486,FEMJQU,Torrent Gas CNG Station,,,,,Mauzamabad,Dudu District,Rajasthan,,"Gidhani, NH 8, Ajmer Road, Mauzamabad, Dudu District, Rajasthan, 303348",,,www.torrentgas.com,75.300215,26.728772,TRNCNG,B81121092
32,75.272508,26.708594,243955,VZ1TWU,Torrent Gas CNG Station,,,,,Mauzamabad,Dudu District,Rajasthan,,"Indian Oil Petrol Pump, Gidani, Nh 8, Ajmer Road, Mauzamabad, Dudu District, Rajasthan, 303348",,,,75.272474,26.708651,TRNCNG,B81121092
32,75.27109,26.70893,244018,FEMJEA,Torrent Gas CNG Station,,,,,Mauzamabad,Dudu District,Rajasthan,,"HP Petrol Pump, Ajmer Road, NH 8, Village Gidhani, Mauzamabad, Dudu District, Rajasthan, 303348",,,www.torrentgas.com,75.271179,26.708346,TRNCNG,B81121092
32,75.047513,26.61422,266634,WZLUIQ,Indraprastha Gas Limited CNG Station,,,,,Kishangarh,Ajmer District,Rajasthan,IGL CNG Station,"Bharat Petroleum Petrol Pump, Bandersindri, Jaipur Road, Kishangarh, Ajmer District, Rajasthan, 305801",,,www.iglonline.net,75.047461,26.614133,TRNCNG,B81120933
32,75.002405,26.608179,270176,WZLVTL,Indraprastha Gas Limited CNG Station,,,,,Kishangarh,Ajmer District,Rajasthan,IGL CNG Station,"Bharat Petroleum Petrol Pump, Pedibhata, Near 354 KM Stone, Jaipur-Kishangarh Road, Ajmer, Kishangarh, Ajmer District, Rajasthan, 305817",,,www.iglonline.net,75.002559,26.608427,TRNCNG,B81120933
32,75.00034,26.60907,270244,6VLVDT,Indraprastha Gas Limited CNG Station,,,,,Kishangarh,Ajmer District,Rajasthan,IGL CNG Station,"Indian Oil Petrol Pump, NH 8, Ajmer Road, Kishangarh, Ajmer District, Rajasthan, 305817",,,www.iglonline.net,75.000199,26.608877,TRNCNG,B81120933
32,74.988514,26.607148,271205,VZ1NN0,Indraprastha Gas Limited CNG Station,,,,,Kishangarh,Ajmer District,Rajasthan,IGL CNG Station,"Indian Oil Petrol Pump, Nh 8, Village Patan, Kishangarh, Ajmer District, Rajasthan, 305817",,,,74.988585,26.607263,TRNCNG,B81120933
32,74.867323,26.539584,284961,SX7KBT,Indraprastha Gas Limited CNG Station,,,RIICO Industrial Area Silora Phase 1,Silora Industrial Area,Kishangarh,Ajmer District,Rajasthan,IGL CNG Station,"Plot No GS 1, Silora 1, Kishangarh, Silora Industrial Area, Rajasthan, 305801",,,www.iglonline.net,74.867244,26.539503,TRNCNG,B81120933
32,74.803058,26.461784,295630,8FC6CS,Bharat Petroleum CNG Station,,,,,Nasirabad,Ajmer District,Rajasthan,,"Bharat Petroleum Petrol Pump, NH 79A, Srinagar Silora, Nasirabad, Ajmer District, Rajasthan, 305025",,,,74.803092,26.461708,TRNCNG,
32,74.766869,26.395396,303467,WZLV2N,Indraprastha Gas Limited CNG Station,,,,,Nasirabad,Ajmer District,Rajasthan,IGL CNG Station,"Bharat Petroleum Petrol Pump, NH 79A, Shreenagar, Nasirabad, Ajmer District, Rajasthan, 305025",,,www.iglonline.net,74.767024,26.395263,TRNCNG,B81120933
32,74.759603,26.373874,305709,UNP2K3,Indraprastha Gas Limited CNG Station,,,,,Nasirabad,Ajmer District,Rajasthan,IGL CNG Station,"HP Petrol Pump, Shrinagar, Nh 79, Nasirabad, Ajmer District, Rajasthan, 305601",,,,74.759752,26.373743,TRNCNG,B81120933
32,74.714016,26.189912,323946,UNP348,Indraprastha Gas Limited CNG Station,,,,,Nasirabad,Ajmer District,Rajasthan,IGL CNG Station,"Nasirabad, Ajmer District, Rajasthan, 305621",,,,74.714369,26.189505,TRNCNG,B81120933
32,74.713398,26.188234,324127,WZM1QN,Indraprastha Gas Limited CNG Station,,,,,Nasirabad,Ajmer District,Rajasthan,IGL CNG Station,"Bhilwara To Nasirabad Road, Jadwasa, Nasirabad, Ajmer District, Rajasthan, 305621",,,www.iglonline.net,74.713754,26.187776,TRNCNG,B81120933
32,74.679483,26.084767,335062,WZLXCR,Indraprastha Gas Limited CNG Station,,,,,Bhinay,Kekri District,Rajasthan,IGL CNG Station,"Bharat Petroleum Petrol Pump, NH 79A, Ajmer-Bhilwara Road, Bandanwara, Kheri-Bandanwara, Bhinay, Kekri District, Rajasthan, 305621",,,www.iglonline.net,74.679389,26.084899,TRNCNG,B81120933
32,74.631797,25.900204,353943,VZ1MZ9,Adani Gas CNG Station,,,,,Hurda,Bhilwara District,Rajasthan,,"Indian Oil Petrol Pump, National Highway No 79, Hurda, Bhilwara District, Rajasthan, 311021",,,,74.631884,25.900152,TRNCNG,B81120934
32,74.592594,25.567263,385835,Z7ZE8J,Adani Gas CNG Station,,,,,Banera,Shahpura District,Rajasthan,,"Bharat Petroleum Petrol Pump, Before Lambiya Kalan Toll Plaza, Golden Quadrilateral, Raila, Banera, Shahpura District, Rajasthan, 311024",,,www.adanigas.com,74.592958,25.566641,TRNCNG,B81120934
32,74.591539,25.519015,390268,8FC5TJ,Adani Gas CNG Station,,,,,Mandal,Bhilwara District,Rajasthan,,"Mandal, Bhilwara District, Rajasthan, 311403",,,www.adanigas.com,74.591364,25.519129,TRNCNG,B81120934
32,74.613926,25.201779,418381,UNS4VS,Adani Gas CNG Station,,,,,Hameergarh,Bhilwara District,Rajasthan,,"HP Petrol Pump, NH 79, Mandapiya, Hameergarh, Bhilwara District, Rajasthan, 311025",,,,74.613758,25.201947,TRNCNG,B81120934
32,74.616063,25.192124,419176,6A2FWY,Adani Gas CNG Station,,,,,Hameergarh,Bhilwara District,Rajasthan,,"HP Petrol Pump, Near Swaraj Synthetics, NH 79, Hamigarh, District Bhilwara, Hameergarh, Bhilwara District, Rajasthan, 311025",,,www.adanigas.com,74.615983,25.19215,TRNCNG,B81120934
32,74.637521,25.019584,434450,SJICZM,Adani Gas CNG Station,,,,,Gangrar,Chittorgarh District,Rajasthan,,"Indian Oil Petrol Pump, NH 79, Chittor-Bhilwara Road, Chittorgarh, Gangrar, Chittorgarh District, Rajasthan, 312901",,,www.adanigas.com,74.637704,25.019507,TRNCNG,B81120934
32,74.632217,24.811116,454835,SJIDV9,Adani Gas CNG Station,,,,,Chittaurgarh,Chittorgarh District,Rajasthan,,"HP Petrol Pump, NH 56, Chittorgarh -Nimbhahera Road Jalampura, Chittaurgarh, Chittorgarh District, Rajasthan, 312612",,,www.adanigas.com,74.632011,24.811291,TRNCNG,B81120934
